AccNo,Type,PhoneNo,CallTime,Duration
SA-0279-91-74,L,61813073,6/4/2012 11:21,658
SA-0155-74-77,L,60680890,7/2/2012 21:54,803
SA-0220-48-64,L,64192997,30/9/2012 17:46,975
SA-0112-53-34,L,60752726,3/5/2011 11:43,997
SA-0185-59-07,L,62516466,26/5/2012 20:16,990
SA-0107-05-98,L,62483967,9/10/2012 4:17,989
SA-0107-05-98,L,60307796,2/6/2011 4:24,773
SA-0227-78-67,L,67498521,8/12/2012 12:42,199
SA-0186-07-48,L,60104803,23/7/2011 4:06,794
SA-0335-96-08,L,66959426,1/4/2011 12:28,858
SA-0147-43-82,L,67191916,24/3/2012 16:18,756
SA-0339-42-22,L,62407759,24/5/2012 1:22,180
SA-0033-12-88,L,65510118,22/12/2012 13:47,146
SA-0155-74-77,L,66444391,10/8/2012 19:49,466
SA-0227-78-67,L,60520482,13/2/2011 3:17,195
SA-0151-98-79,L,61362719,15/6/2012 13:03,924
SA-0312-94-95,L,67252418,28/1/2011 0:02,355
SA-0151-98-79,L,66843293,31/10/2011 10:15,488
SA-0261-41-34,L,69317891,9/11/2012 14:42,148
SA-0220-48-64,L,68320023,18/1/2011 19:30,259
SA-0055-36-68,L,67932217,30/11/2011 7:25,916
SA-0182-19-79,L,67357395,11/8/2012 7:14,539
SA-0414-20-79,L,60256033,3/3/2012 20:22,456
SA-0063-02-33,L,60627014,16/9/2011 17:53,253
SA-0145-41-01,L,65371635,29/4/2012 22:38,785
SA-0182-19-79,L,61665963,1/2/2012 19:07,104
SA-0147-43-82,L,63441755,31/10/2011 15:49,122
SA-0185-10-64,L,62684167,30/10/2011 12:00,455
SA-0252-71-33,L,63476544,21/1/2011 1:41,285
SA-0187-35-19,L,67055596,27/9/2011 18:33,782
SA-0009-04-02,L,69520383,6/12/2011 3:57,537
SA-0186-07-48,L,67887155,9/9/2012 14:17,526
SA-0303-06-26,L,62470422,21/10/2011 16:55,672
SA-0107-05-98,L,64044409,2/9/2011 7:11,976
SA-0147-43-82,L,64757773,30/10/2011 23:21,972
SA-0252-71-33,L,65091415,15/9/2011 6:58,154
SA-0187-35-19,L,65115594,26/9/2011 13:03,925
SA-0112-53-34,L,61234777,12/2/2012 5:44,400
SA-0312-94-95,L,62235837,1/12/2012 10:37,482
SA-0263-79-37,L,69165077,31/12/2012 2:52,282
SA-0339-42-22,L,65150769,3/2/2011 7:11,165
SA-0210-42-47,L,69543570,30/5/2012 0:27,401
SA-0249-45-54,L,65057236,24/6/2012 2:31,618
SA-0305-50-15,L,65491450,4/12/2012 13:04,941
SA-0202-82-34,L,64282897,6/6/2012 12:47,820
SA-0361-84-31,L,63168281,3/1/2012 4:31,716
SA-0220-48-64,L,63058414,2/12/2011 23:43,551
SA-0401-55-12,L,68526713,2/8/2011 22:08,981
SA-0145-41-01,L,63523130,26/3/2012 21:51,915
SA-0187-35-19,L,62286054,10/10/2012 19:53,711
SA-0080-84-93,L,61408849,5/8/2012 6:13,776
SA-0009-04-02,L,62691223,10/9/2011 11:33,950
SA-0144-10-84,L,69406318,24/7/2011 21:02,739
SA-0185-59-07,L,68788497,31/7/2012 0:16,760
SA-0037-94-05,L,63832397,30/7/2011 5:23,416
SA-0220-48-64,L,68819778,12/9/2011 14:24,647
SA-0314-69-44,L,63506546,3/7/2011 17:46,490
SA-0050-81-89,L,66088471,24/2/2012 7:30,700
SA-0050-81-89,L,63618675,1/8/2011 3:01,899
SA-0220-61-46,L,67888416,27/10/2011 11:51,403
SA-0343-60-69,L,66045882,17/7/2011 3:29,357
SA-0378-80-96,L,64654653,2/3/2012 8:38,422
SA-0185-10-64,L,66528826,26/12/2011 18:37,126
SA-0021-95-06,L,65416672,12/8/2011 0:46,236
SA-0037-94-05,L,60798262,31/7/2012 22:01,99
SA-0378-80-96,L,67879642,29/4/2012 3:31,354
SA-0080-84-93,L,65682377,9/8/2012 15:44,855
SA-0037-94-05,L,60984121,9/10/2012 18:02,531
SA-0227-78-67,L,63975990,16/10/2011 2:49,397
SA-0361-84-31,L,60031651,28/12/2012 18:17,952
SA-0037-94-05,L,65821693,5/1/2012 8:09,787
SA-0107-05-98,L,62578740,15/11/2011 1:19,524
SA-0037-94-05,L,66095476,31/7/2012 13:14,679
SA-0202-82-34,L,67935336,16/7/2012 23:14,945
SA-0378-80-96,L,69348328,4/11/2012 21:04,524
SA-0005-14-91,L,60174016,26/5/2012 2:25,80
SA-0092-93-02,L,64949838,5/10/2012 22:07,620
SA-0114-12-73,L,62490137,17/4/2012 4:45,984
SA-0222-28-58,L,60959591,12/12/2012 23:06,961
SA-0151-98-79,L,62020769,21/7/2012 22:11,197
SA-0080-84-93,L,60732211,26/10/2011 20:04,919
SA-0114-12-73,L,64850762,27/7/2011 16:54,86
SA-0361-84-31,L,62878847,27/3/2012 9:34,671
SA-0112-53-34,L,67507435,14/1/2011 4:22,219
SA-0290-06-89,L,68188480,18/11/2011 12:02,755
SA-0279-91-74,L,68396565,27/7/2012 7:20,124
SA-0305-50-15,L,62613730,31/10/2011 18:16,787
SA-0339-42-22,L,66273453,23/6/2011 18:13,241
SA-0261-41-34,L,69011547,17/1/2012 5:03,604
SA-0138-33-52,L,60762959,17/12/2012 11:44,619
SA-0252-71-33,L,64377029,18/12/2012 6:50,624
SA-0185-59-07,L,64233793,31/3/2011 5:07,561
SA-0055-36-68,L,62460028,2/2/2012 10:23,190
SA-0063-02-33,L,62396177,14/4/2012 12:23,258
SA-0305-50-15,L,61583747,8/5/2012 3:01,433
SA-0021-95-06,L,69474805,10/5/2011 1:46,606
SA-0147-43-82,L,65381275,22/11/2011 6:58,860
SA-0133-16-62,L,63313108,26/4/2011 20:34,372
SA-0138-33-52,L,69959396,27/3/2011 0:14,504
SA-0339-42-22,L,60373815,29/9/2011 20:49,630
SA-0092-93-02,L,62319631,19/11/2011 8:09,834
SA-0005-14-91,L,60755774,11/12/2011 5:31,559
SA-0314-69-44,L,69231119,19/2/2011 15:28,597
SA-0021-95-06,L,63231244,20/11/2011 22:06,923
SA-0312-94-95,L,61972961,3/4/2012 18:03,721
SA-0187-35-19,L,67266990,7/8/2012 23:52,480
SA-0185-10-64,L,69990016,23/7/2011 0:52,135
SA-0185-59-07,L,63670650,6/2/2012 17:47,512
SA-0202-82-34,L,64204697,24/10/2011 15:44,479
SA-0144-10-84,L,64519074,6/10/2011 15:41,931
SA-0335-96-08,L,63761242,15/8/2011 8:24,724
SA-0279-91-74,L,69601281,14/8/2012 13:46,882
SA-0063-02-33,L,61718815,14/12/2011 12:19,495
SA-0114-12-73,L,68463452,21/7/2011 15:42,159
SA-0080-84-93,L,61164911,17/4/2011 4:19,475
SA-0279-91-74,L,69651811,22/2/2012 23:09,389
SA-0055-36-68,L,69877020,13/4/2011 14:49,103
SA-0185-59-07,L,65012669,23/5/2011 2:42,864
SA-0187-35-19,L,63855935,11/3/2012 8:26,146
SA-0314-69-44,L,63555832,1/4/2011 11:03,743
SA-0037-94-05,L,68232662,28/8/2011 1:05,563
SA-0037-94-05,L,67519179,20/6/2012 15:13,172
SA-0112-53-34,L,64760301,5/7/2011 10:02,358
SA-0145-41-01,L,66900296,1/10/2012 21:31,291
SA-0202-82-34,L,61743474,26/7/2011 17:25,342
SA-0080-84-93,L,69756836,29/1/2011 1:53,263
SA-0378-80-96,L,68765345,23/9/2012 1:02,395
SA-0050-81-89,L,69166031,27/12/2011 1:09,381
SA-0145-41-01,L,64397502,10/1/2011 21:45,605
SA-0009-04-02,L,66124565,11/1/2012 11:46,408
SA-0202-82-34,L,63536596,28/12/2011 13:12,173
SA-0147-43-82,L,65934877,25/8/2012 15:36,135
SA-0005-14-91,L,60558265,7/2/2011 17:42,419
SA-0290-06-89,L,66833973,12/1/2011 16:24,989
SA-0182-19-79,L,62483260,17/7/2012 9:40,335
SA-0378-80-96,L,67962957,27/8/2012 13:58,446
SA-0147-43-82,L,60092636,28/10/2011 12:58,89
SA-0252-71-33,L,60085624,10/3/2011 5:56,360
SA-0202-82-34,L,64695535,14/8/2012 3:26,191
SA-0279-91-74,L,64756628,4/9/2011 9:40,337
SA-0005-14-91,L,61974142,7/3/2011 5:11,346
SA-0401-55-12,L,64242584,16/2/2012 14:31,965
SA-0263-79-37,L,67005633,10/11/2012 22:09,128
SA-0063-02-33,L,63447052,3/9/2011 6:24,389
SA-0343-60-69,L,64390981,10/11/2011 20:29,827
SA-0220-61-46,L,60865585,6/1/2011 20:31,367
SA-0092-93-02,L,60248349,6/2/2012 6:22,280
SA-0055-36-68,L,67162727,28/8/2011 14:17,469
SA-0252-71-33,L,62710063,21/9/2012 1:11,517
SA-0249-45-54,L,66711603,13/5/2012 7:21,706
SA-0147-43-82,L,69190303,30/1/2011 5:56,85
SA-0133-16-62,L,64843908,26/2/2011 16:20,189
SA-0210-42-47,L,67886416,22/9/2011 15:46,999
SA-0186-07-48,L,64417693,24/12/2011 0:18,620
SA-0263-79-37,L,63289746,18/5/2012 12:18,320
SA-0335-96-08,L,60848550,4/5/2011 22:45,221
SA-0222-28-58,L,61921676,21/12/2012 20:50,725
SA-0186-07-48,L,66973663,16/2/2012 17:32,287
SA-0361-84-31,L,63548564,2/10/2012 11:27,696
SA-0312-94-95,L,60324666,9/8/2012 5:29,429
SA-0182-19-79,L,65791845,7/8/2012 6:45,983
SA-0005-14-91,L,60137545,15/1/2011 2:38,620
SA-0312-94-95,L,61786914,18/3/2012 22:56,553
SA-0261-41-34,L,60131919,30/7/2011 8:01,709
SA-0186-07-48,L,61977718,19/8/2011 6:57,309
SA-0005-14-91,L,65591363,23/6/2011 14:55,842
SA-0037-94-05,L,69379368,7/3/2011 15:40,878
SA-0222-28-58,L,61710394,3/3/2012 23:35,84
SA-0361-84-31,L,64318310,23/12/2012 18:16,515
SA-0055-36-68,L,64343403,12/11/2011 18:31,337
SA-0092-93-02,L,68516843,27/12/2012 17:50,568
SA-0414-86-48,L,62913301,19/11/2012 6:47,105
SA-0378-80-96,L,60365209,21/7/2012 14:11,417
SA-0220-61-46,L,69395813,14/8/2011 4:05,125
SA-0107-05-98,L,63462358,11/1/2011 15:30,848
SA-0012-71-76,L,65224350,12/12/2011 9:31,447
SA-0063-02-33,L,64966099,6/11/2012 13:44,249
SA-0261-41-34,L,65540162,21/7/2012 20:42,972
SA-0202-82-34,L,60112702,13/11/2012 8:43,973
SA-0012-71-76,L,67412036,10/5/2012 1:23,590
SA-0037-94-05,L,67984303,16/11/2011 17:26,842
SA-0186-07-48,L,63661165,23/1/2011 17:36,631
SA-0187-35-19,L,69903602,17/4/2011 2:06,589
SA-0114-12-73,L,65663180,23/9/2011 10:51,557
SA-0063-02-33,L,65721275,10/10/2012 1:26,427
SA-0261-41-34,L,64174407,28/2/2011 11:55,343
SA-0182-19-79,L,69188308,16/7/2012 15:29,786
SA-0305-50-15,L,65018597,7/9/2011 1:15,231
SA-0138-33-52,L,60588083,8/11/2011 15:14,714
SA-0005-14-91,L,61756785,28/4/2012 10:05,613
SA-0263-79-37,L,65195720,13/1/2011 13:06,258
SA-0147-43-82,L,60764048,18/11/2011 8:04,351
SA-0187-35-19,L,65065900,24/10/2011 19:13,329
SA-0343-60-69,L,64945217,15/8/2011 9:35,117
SA-0050-81-89,L,62982711,8/8/2012 1:25,544
SA-0151-98-79,L,68401730,15/12/2011 17:43,815
SA-0249-45-54,L,69968044,6/10/2011 20:10,512
SA-0187-35-19,L,68372747,5/4/2011 11:32,926
SA-0147-43-82,L,65466917,12/1/2011 23:03,432
SA-0303-06-26,L,66223759,6/3/2012 6:52,494
SA-0144-10-84,L,61867162,28/1/2011 3:51,73
SA-0185-59-07,L,65983747,21/10/2012 23:23,107
SA-0033-12-88,L,63803806,13/3/2012 13:35,772
SA-0252-71-33,L,68674915,19/12/2011 23:36,409
SA-0145-41-01,L,68498453,16/12/2011 12:13,723
SA-0185-10-64,L,66356395,6/10/2012 6:39,227
SA-0186-07-48,L,61280006,4/2/2012 23:19,207
SA-0138-33-52,L,61599484,16/4/2011 21:30,583
SA-0186-07-48,L,68075667,1/6/2011 11:27,513
SA-0220-61-46,L,65641400,29/4/2012 12:59,471
SA-0252-71-33,L,68669714,14/8/2012 22:41,672
SA-0303-06-26,L,61222866,21/8/2011 2:21,116
SA-0290-06-89,L,63133287,3/8/2011 20:51,517
SA-0080-84-93,L,65605028,20/1/2012 1:23,222
SA-0186-07-48,L,69618618,12/12/2012 9:33,975
SA-0261-41-34,L,66397986,17/7/2011 11:42,650
SA-0305-50-15,L,63443961,31/8/2012 7:23,500
SA-0080-84-93,L,67879236,15/7/2012 8:13,149
SA-0009-04-02,L,67977452,9/7/2011 15:25,82
SA-0021-95-06,L,65302268,24/3/2012 1:46,230
SA-0185-59-07,L,66545999,8/1/2012 13:22,279
SA-0414-20-79,L,65883202,6/6/2012 17:54,973
SA-0249-45-54,L,67858987,20/7/2011 10:15,979
SA-0343-60-69,L,66174683,4/5/2012 21:42,927
SA-0220-61-46,L,61246447,25/6/2012 19:59,108
SA-0092-93-02,L,65560878,29/5/2012 9:39,601
SA-0290-06-89,L,67766086,4/4/2012 4:05,909
SA-0263-79-37,L,60441061,5/5/2011 17:35,186
SA-0210-42-47,L,64636392,18/12/2011 21:38,886
SA-0133-16-62,L,65680129,25/2/2012 15:20,904
SA-0252-71-33,L,65415725,5/11/2011 12:20,681
SA-0050-81-89,L,64640325,16/1/2012 21:24,260
SA-0227-78-67,L,68612030,1/3/2011 18:56,890
SA-0290-06-89,L,60810776,21/3/2011 14:09,680
SA-0414-86-48,L,63491711,21/4/2012 8:31,158
SA-0303-06-26,L,61941471,7/8/2012 8:11,269
SA-0050-81-89,L,61092783,19/6/2012 4:11,224
SA-0314-69-44,L,68408892,14/1/2011 6:31,733
SA-0220-61-46,L,69047674,23/5/2012 20:14,410
SA-0182-19-79,L,61622332,17/1/2011 19:16,611
SA-0227-78-67,L,65042944,28/1/2011 22:25,492
SA-0414-86-48,L,61529627,4/4/2012 13:27,864
SA-0012-71-76,L,69374573,1/9/2012 0:41,523
SA-0220-61-46,L,63023964,22/6/2012 16:28,176
SA-0133-16-62,L,63266541,29/8/2012 8:11,303
SA-0305-50-15,L,69825101,6/10/2011 3:27,346
SA-0222-28-58,L,62407069,15/8/2011 3:15,434
SA-0145-41-01,L,61179884,24/7/2012 5:50,968
SA-0263-79-37,L,66066933,15/2/2011 15:55,476
SA-0414-86-48,L,60638516,18/3/2012 7:45,617
SA-0055-36-68,L,69032419,15/5/2011 5:45,326
SA-0182-19-79,L,67788145,18/11/2011 22:15,823
SA-0202-82-34,L,63940556,14/9/2011 23:26,172
SA-0290-06-89,L,64129269,13/9/2011 15:32,729
SA-0185-10-64,L,66143558,9/6/2012 8:36,588
SA-0147-43-82,L,67354502,10/6/2011 21:24,896
SA-0138-33-52,L,68438186,9/9/2011 19:12,74
SA-0220-61-46,L,65861782,4/4/2011 17:16,416
SA-0138-33-52,L,63091592,1/1/2012 2:34,817
SA-0138-33-52,L,63574684,13/1/2011 19:06,457
SA-0220-48-64,L,61890716,7/2/2011 21:53,475
SA-0114-12-73,L,65561610,16/12/2011 15:08,380
SA-0021-95-06,L,65292398,3/2/2011 16:57,565
SA-0335-96-08,L,60584625,14/9/2011 12:04,291
SA-0202-82-34,L,63408398,20/7/2012 12:42,172
SA-0182-19-79,L,66593129,23/9/2011 14:48,166
SA-0033-12-88,L,64284570,3/8/2012 11:26,709
SA-0220-48-64,L,68730211,21/4/2012 22:41,869
SA-0145-41-01,L,63926623,11/8/2012 18:19,888
SA-0092-93-02,L,61321146,5/4/2011 6:46,860
SA-0314-69-44,L,67456120,19/8/2012 8:00,629
SA-0107-05-98,L,65628276,21/10/2011 7:19,590
SA-0033-12-88,L,66359690,14/5/2011 1:06,709
SA-0185-10-64,L,63877194,24/5/2012 6:24,753
SA-0222-28-58,L,60938161,26/1/2012 15:06,863
SA-0005-14-91,L,60847850,3/12/2012 1:16,148
SA-0012-71-76,L,60111187,16/7/2012 10:35,593
SA-0312-94-95,L,63669423,8/4/2012 13:43,907
SA-0305-50-15,L,61391425,3/8/2011 18:12,538
SA-0005-14-91,L,63338764,7/10/2011 15:20,468
SA-0155-74-77,L,66864609,26/2/2011 20:29,490
SA-0185-59-07,L,61525694,14/4/2012 11:19,639
SA-0063-02-33,L,64202182,19/9/2011 4:58,649
SA-0185-10-64,L,60077750,28/8/2012 13:53,912
SA-0414-86-48,L,61581465,3/4/2012 9:28,878
SA-0021-95-06,L,66377834,6/12/2012 3:07,613
SA-0290-06-89,L,61573541,15/8/2012 4:39,583
SA-0185-59-07,L,66662456,17/10/2012 5:53,646
SA-0252-71-33,L,60393900,8/8/2011 0:10,972
SA-0303-06-26,L,65620750,3/2/2011 9:02,757
SA-0252-71-33,L,63794294,19/9/2012 4:44,978
SA-0145-41-01,L,68857927,7/10/2012 4:17,767
SA-0220-61-46,L,66810349,24/10/2011 20:05,534
SA-0138-33-52,L,60317972,20/2/2011 21:56,645
SA-0220-48-64,L,65104967,3/10/2011 20:59,286
SA-0133-16-62,L,68714417,1/3/2011 0:50,997
SA-0050-81-89,L,66953472,14/5/2012 0:30,874
SA-0185-59-07,L,64609922,6/9/2012 10:37,515
SA-0220-48-64,L,62206805,3/11/2011 3:09,708
SA-0021-95-06,L,65690009,26/7/2012 9:24,138
SA-0401-55-12,L,63837713,10/7/2012 4:02,404
SA-0186-07-48,L,65957155,15/7/2012 21:59,752
SA-0107-05-98,L,64872642,15/12/2012 21:29,75
SA-0222-28-58,L,64249392,2/4/2012 9:59,210
SA-0414-86-48,L,67221571,28/3/2012 15:55,249
SA-0378-80-96,L,66364011,5/6/2012 5:27,258
SA-0227-78-67,L,65795906,5/12/2011 3:36,809
SA-0080-84-93,L,63922241,3/1/2012 1:05,777
SA-0414-20-79,L,65829253,7/6/2012 10:36,427
SA-0220-48-64,L,60669687,1/9/2012 8:34,112
SA-0249-45-54,L,67657856,24/7/2011 23:02,113
SA-0155-74-77,L,67255210,24/2/2011 12:13,255
SA-0252-71-33,L,65555940,23/6/2011 5:57,527
SA-0202-82-34,L,69229303,16/5/2012 10:42,968
SA-0147-43-82,L,65626396,13/12/2012 14:35,71
SA-0227-78-67,L,60049448,20/8/2011 18:35,896
SA-0414-86-48,L,68921195,29/12/2012 12:32,441
SA-0182-19-79,L,67451367,18/7/2011 5:23,254
SA-0414-86-48,L,63219440,26/8/2011 22:07,327
SA-0185-59-07,L,69375852,3/11/2012 8:11,630
SA-0151-98-79,L,67165208,1/9/2012 6:08,264
SA-0037-94-05,L,64876690,25/9/2011 17:14,666
SA-0005-14-91,L,62099595,23/6/2011 11:04,352
SA-0182-19-79,L,63942450,8/12/2012 5:42,478
SA-0414-86-48,L,64240443,19/1/2012 8:51,944
SA-0343-60-69,L,64595794,31/3/2011 14:00,517
SA-0182-19-79,L,61186830,21/9/2012 11:33,930
SA-0114-12-73,L,67543693,6/2/2011 0:43,300
SA-0279-91-74,L,62904417,3/6/2011 14:46,304
SA-0009-04-02,L,68745778,19/6/2012 8:51,206
SA-0343-60-69,L,61498184,12/2/2011 23:24,142
SA-0343-60-69,L,60319558,7/9/2011 10:23,485
SA-0249-45-54,L,67081740,17/4/2011 21:09,458
SA-0220-61-46,L,60594512,29/8/2012 7:43,311
SA-0305-50-15,L,62668037,26/12/2011 15:38,842
SA-0187-35-19,L,64982351,24/5/2012 20:13,282
SA-0133-16-62,L,67321309,11/3/2012 11:39,135
SA-0305-50-15,L,60230635,2/6/2011 9:31,175
SA-0305-50-15,L,63125635,9/10/2012 8:04,493
SA-0220-61-46,L,63695056,13/8/2011 3:30,376
SA-0050-81-89,L,61672252,18/9/2012 13:22,302
SA-0303-06-26,L,64892560,14/11/2012 4:28,361
SA-0261-41-34,L,67367027,14/6/2011 3:36,408
SA-0263-79-37,L,64498691,29/9/2012 5:34,255
SA-0112-53-34,L,64292805,2/1/2011 21:30,542
SA-0063-02-33,L,63644370,9/8/2012 5:44,412
SA-0155-74-77,L,65507290,13/8/2012 20:49,548
SA-0114-12-73,L,60609601,13/4/2012 10:26,765
SA-0138-33-52,L,62054318,18/11/2012 8:53,447
SA-0414-86-48,L,60592995,17/2/2012 14:14,748
SA-0114-12-73,L,64015379,18/9/2011 1:56,982
SA-0185-10-64,L,63460965,2/7/2011 18:23,307
SA-0187-35-19,L,64503503,11/2/2012 19:23,855
SA-0312-94-95,L,69714930,31/8/2011 9:44,515
SA-0263-79-37,L,69853798,27/4/2011 21:54,691
SA-0252-71-33,L,65692057,9/8/2012 18:55,347
SA-0055-36-68,L,61121799,10/3/2012 14:13,925
SA-0033-12-88,L,60825988,16/4/2011 2:08,436
SA-0343-60-69,L,63426539,18/7/2011 2:00,563
SA-0185-59-07,L,69563354,19/12/2011 8:13,570
SA-0133-16-62,L,60449783,1/12/2012 21:54,176
SA-0138-33-52,L,66997557,14/1/2012 22:44,900
SA-0279-91-74,L,63810163,30/5/2011 21:46,258
SA-0303-06-26,L,69062550,7/3/2012 11:23,586
SA-0263-79-37,L,65555438,30/8/2011 0:57,692
SA-0414-20-79,L,67842118,17/12/2011 5:19,166
SA-0361-84-31,L,65576170,6/6/2011 23:09,807
SA-0401-55-12,L,63095488,14/1/2012 10:05,288
SA-0314-69-44,L,61263472,16/2/2012 13:32,991
SA-0185-59-07,L,62301516,2/7/2011 11:06,992
SA-0401-55-12,L,61465351,22/9/2012 5:46,220
SA-0305-50-15,L,67759069,7/3/2012 1:11,642
SA-0033-12-88,L,68471023,20/1/2011 20:56,739
SA-0037-94-05,L,65392806,29/6/2011 20:37,492
SA-0303-06-26,L,61246098,29/4/2012 18:38,841
SA-0145-41-01,L,67748464,13/11/2012 14:44,893
SA-0005-14-91,L,69046745,27/12/2011 17:24,573
SA-0182-19-79,L,69730055,29/7/2011 4:36,488
SA-0414-86-48,L,67163597,9/6/2011 8:19,882
SA-0107-05-98,L,69584567,19/4/2011 9:11,444
SA-0107-05-98,L,60210746,15/5/2012 17:31,386
SA-0112-53-34,L,69922732,23/8/2012 3:12,115
SA-0133-16-62,L,61734016,14/2/2011 20:21,905
SA-0290-06-89,L,68876002,3/1/2012 6:38,786
SA-0145-41-01,L,69842930,25/9/2012 10:12,795
SA-0220-48-64,L,69000095,16/1/2011 4:53,915
SA-0005-14-91,L,68581406,8/9/2011 12:51,765
SA-0222-28-58,L,67771077,18/7/2012 1:23,674
SA-0401-55-12,L,60029064,18/8/2012 18:20,752
SA-0227-78-67,L,61225126,27/7/2011 13:03,230
SA-0378-80-96,L,60316198,21/10/2011 21:32,388
SA-0055-36-68,L,61642269,16/6/2012 18:51,751
SA-0050-81-89,L,66947332,9/10/2011 6:23,933
SA-0144-10-84,L,68407956,11/2/2012 2:39,226
SA-0339-42-22,L,66684154,19/4/2012 22:37,286
SA-0133-16-62,L,60670388,2/6/2012 9:43,479
SA-0314-69-44,L,61516953,10/2/2011 8:53,293
SA-0009-04-02,L,60262507,3/12/2011 4:52,480
SA-0144-10-84,L,63800900,25/2/2012 16:01,102
SA-0080-84-93,L,66905946,9/12/2011 17:45,630
SA-0227-78-67,L,66858085,29/8/2011 16:23,399
SA-0147-43-82,L,61626584,16/3/2011 6:27,294
SA-0263-79-37,L,60546245,6/11/2012 19:19,663
SA-0055-36-68,L,63308421,28/3/2011 15:06,319
SA-0021-95-06,L,68525932,23/1/2011 9:18,446
SA-0314-69-44,L,68844388,5/10/2012 17:17,510
SA-0312-94-95,L,60711977,9/1/2012 16:54,422
SA-0401-55-12,L,65358452,5/11/2012 6:45,243
SA-0182-19-79,L,68772131,24/3/2011 8:56,328
SA-0145-41-01,L,62343875,23/5/2012 4:49,814
SA-0186-07-48,L,62959239,21/10/2012 7:06,144
SA-0155-74-77,L,64460947,28/9/2012 16:52,360
SA-0312-94-95,L,66115727,31/10/2012 13:05,264
SA-0414-86-48,L,69220502,25/12/2012 15:16,566
SA-0401-55-12,L,66698271,1/11/2011 17:00,276
SA-0092-93-02,L,60277018,15/9/2011 9:50,700
SA-0343-60-69,L,61011012,20/6/2011 12:34,695
SA-0220-48-64,L,64731085,4/3/2011 16:30,706
SA-0080-84-93,L,63667265,19/12/2012 10:03,934
SA-0037-94-05,L,64430291,13/5/2012 22:46,170
SA-0414-20-79,L,63641120,11/8/2011 13:14,420
SA-0037-94-05,L,66185062,4/8/2012 10:05,769
SA-0252-71-33,L,61666522,10/4/2012 0:32,678
SA-0050-81-89,L,62538318,8/6/2011 5:25,688
SA-0112-53-34,L,69280212,8/7/2011 11:02,443
SA-0107-05-98,L,64662031,11/7/2012 19:35,163
SA-0249-45-54,L,68611167,11/6/2012 21:26,82
SA-0202-82-34,L,63015257,28/7/2011 2:17,601
SA-0220-48-64,L,62715073,9/9/2011 2:10,183
SA-0414-20-79,L,65527158,14/7/2012 19:33,811
SA-0227-78-67,L,64595252,5/6/2011 18:19,325
SA-0147-43-82,L,69279482,14/3/2012 23:00,417
SA-0112-53-34,L,67797233,2/10/2011 12:06,624
SA-0249-45-54,L,60592086,24/4/2011 1:44,604
SA-0202-82-34,L,65641836,29/7/2011 7:05,330
SA-0112-53-34,L,62203219,7/10/2011 9:25,88
SA-0414-86-48,L,61474842,27/3/2011 14:18,804
SA-0261-41-34,L,68299725,22/12/2011 3:21,940
SA-0063-02-33,L,66241028,19/7/2011 4:13,825
SA-0220-61-46,L,68553019,14/12/2012 14:08,951
SA-0335-96-08,L,61954858,8/12/2012 12:51,199
SA-0261-41-34,L,61129710,8/6/2012 0:11,604
SA-0279-91-74,L,65416421,20/6/2011 19:58,188
SA-0151-98-79,L,68065911,19/3/2011 13:39,813
SA-0303-06-26,L,67485705,8/3/2011 4:13,461
SA-0033-12-88,L,63083762,9/11/2012 23:51,766
SA-0092-93-02,L,60208074,31/10/2011 23:06,665
SA-0222-28-58,L,60893028,3/7/2012 7:29,712
SA-0182-19-79,L,61403085,3/9/2012 2:18,708
SA-0133-16-62,L,64561972,15/12/2011 16:18,773
SA-0182-19-79,L,61468002,2/3/2012 16:32,724
SA-0303-06-26,L,63035364,24/4/2011 17:32,873
SA-0343-60-69,L,61534487,1/7/2012 14:41,595
SA-0033-12-88,L,67810902,23/1/2012 8:13,779
SA-0335-96-08,L,65936599,19/10/2012 18:55,462
SA-0151-98-79,L,67358242,12/7/2012 22:49,617
SA-0220-48-64,L,67915972,25/10/2011 18:59,430
SA-0005-14-91,L,64819229,25/4/2011 5:03,906
SA-0252-71-33,L,62169005,17/12/2012 14:07,641
SA-0305-50-15,L,67463827,26/5/2011 2:21,512
SA-0186-07-48,L,65430139,29/9/2012 2:27,618
SA-0144-10-84,L,60282272,12/1/2011 4:20,668
SA-0202-82-34,L,65982735,23/4/2012 8:14,136
SA-0021-95-06,L,69386018,9/6/2011 9:29,532
SA-0185-10-64,L,66782391,2/10/2012 2:46,951
SA-0050-81-89,L,60740672,7/3/2011 14:45,274
SA-0227-78-67,L,60565454,18/11/2011 15:30,848
SA-0335-96-08,L,61569481,18/7/2012 2:43,467
SA-0186-07-48,L,63449591,21/7/2011 6:13,377
SA-0339-42-22,L,68846019,7/8/2012 19:02,435
SA-0303-06-26,L,65987227,1/4/2011 4:23,502
SA-0252-71-33,L,63671636,17/9/2011 5:54,395
SA-0138-33-52,L,68411846,30/3/2011 22:24,983
SA-0401-55-12,L,63288138,29/12/2011 7:22,564
SA-0378-80-96,L,68400779,7/3/2012 2:34,367
SA-0107-05-98,L,64092331,28/5/2012 19:01,445
SA-0009-04-02,L,63692700,9/3/2012 9:50,780
SA-0222-28-58,L,60636033,24/12/2012 14:38,934
SA-0182-19-79,L,69623387,31/10/2011 22:39,762
SA-0252-71-33,L,67855717,17/1/2012 22:43,637
SA-0339-42-22,L,61092132,29/9/2012 8:47,764
