AccNo,Type,PhoneNo,CallTime,Duration
SA-0037-94-05,L,68557273,2012-12-12 08:22:45,612
SA-0151-98-79,L,60301082,2011-12-29 01:27:38,486
SA-0147-43-82,L,64869911,2011-12-19 01:38:02,556
SA-0378-80-96,L,68987628,2012-08-16 20:57:01,612
SA-0112-53-34,L,60249435,2012-10-14 21:04:46,603
SA-0133-16-62,L,61085705,2012-12-18 10:13:09,770
SA-0055-36-68,L,61846069,2011-11-12 23:55:50,572
SA-0080-84-93,L,61985354,2012-07-24 19:49:15,723
SA-0261-41-34,L,64284034,2011-10-13 05:11:23,739
SA-0401-55-12,L,66215414,2011-06-13 12:41:09,298
SA-0185-59-07,L,67385348,2011-05-03 04:39:38,507
SA-0252-71-33,L,69721512,2011-01-23 10:01:25,743
SA-0414-20-79,L,62436646,2012-06-30 05:30:24,372
SA-0290-06-89,L,60314367,2011-08-26 18:33:35,841
SA-0339-42-22,L,66559307,2011-04-18 07:48:58,677
SA-0312-94-95,L,61403815,2012-10-29 16:54:00,950
SA-0151-98-79,L,67188808,2011-11-21 15:00:05,959
SA-0151-98-79,L,68005648,2011-01-26 17:42:09,794
SA-0187-35-19,L,62267644,2011-06-17 12:43:39,874
SA-0210-42-47,L,66448942,2011-11-05 08:32:49,720
SA-0220-48-64,L,69119049,2011-12-03 03:23:43,72
SA-0155-74-77,L,64237242,2011-01-31 11:57:10,962
SA-0343-60-69,L,68081315,2011-12-25 08:08:59,80
SA-0114-12-73,L,62458849,2011-12-01 11:22:47,429
SA-0227-78-67,L,62655056,2011-08-25 14:59:31,365
SA-0037-94-05,L,60423294,2011-02-25 05:11:26,480
SA-0114-12-73,L,64961454,2011-08-28 13:00:47,220
SA-0343-60-69,L,62663031,2012-02-23 14:38:29,765
SA-0222-28-58,L,65492428,2011-05-29 04:59:55,108
SA-0210-42-47,L,63680571,2012-05-19 05:59:09,392
SA-0312-94-95,L,69898507,2012-01-11 14:29:21,405
SA-0279-91-74,L,61813073,2012-04-06 11:21:17,658
SA-0155-74-77,L,60680890,2012-02-07 21:54:41,803
SA-0220-48-64,L,64192997,2012-09-30 17:46:07,975
SA-0112-53-34,L,60752726,2011-05-03 11:43:30,997
SA-0185-59-07,L,62516466,2012-05-26 20:16:43,990
SA-0107-05-98,L,62483967,2012-10-09 04:17:49,989
SA-0107-05-98,L,60307796,2011-06-02 04:24:25,773
SA-0227-78-67,L,67498521,2012-12-08 12:42:25,199
SA-0186-07-48,L,60104803,2011-07-23 04:06:02,794
SA-0335-96-08,L,66959426,2011-04-01 12:28:32,858
SA-0147-43-82,L,67191916,2012-03-24 16:18:00,756
SA-0339-42-22,L,62407759,2012-05-24 01:22:58,180
SA-0033-12-88,L,65510118,2012-12-22 13:47:57,146
SA-0155-74-77,L,66444391,2012-08-10 19:49:13,466
SA-0227-78-67,L,60520482,2011-02-13 03:17:12,195
SA-0151-98-79,L,61362719,2012-06-15 13:03:23,924
SA-0312-94-95,L,67252418,2011-01-28 00:02:42,355
SA-0151-98-79,L,66843293,2011-10-31 10:15:02,488
SA-0261-41-34,L,69317891,2012-11-09 14:42:00,148
SA-0220-48-64,L,68320023,2011-01-18 19:30:53,259
SA-0055-36-68,L,67932217,2011-11-30 07:25:47,916
SA-0182-19-79,L,67357395,2012-08-11 07:14:40,539
SA-0414-20-79,L,60256033,2012-03-03 20:22:13,456
SA-0063-02-33,L,60627014,2011-09-16 17:53:24,253
SA-0145-41-01,L,65371635,2012-04-29 22:38:57,785
SA-0182-19-79,L,61665963,2012-02-01 19:07:09,104
SA-0147-43-82,L,63441755,2011-10-31 15:49:44,122
SA-0185-10-64,L,62684167,2011-10-30 12:00:12,455
SA-0252-71-33,L,63476544,2011-01-21 01:41:58,285
SA-0187-35-19,L,67055596,2011-09-27 18:33:42,782
SA-0009-04-02,L,69520383,2011-12-06 03:57:26,537
SA-0186-07-48,L,67887155,2012-09-09 14:17:29,526
SA-0303-06-26,L,62470422,2011-10-21 16:55:16,672
SA-0107-05-98,L,64044409,2011-09-02 07:11:26,976
SA-0147-43-82,L,64757773,2011-10-30 23:21:45,972
SA-0252-71-33,L,65091415,2011-09-15 06:58:28,154
SA-0187-35-19,L,65115594,2011-09-26 13:03:28,925
SA-0112-53-34,L,61234777,2012-02-12 05:44:00,400
SA-0312-94-95,L,62235837,2012-12-01 10:37:57,482
SA-0263-79-37,L,69165077,2012-12-31 02:52:18,282
SA-0339-42-22,L,65150769,2011-02-03 07:11:41,165
SA-0210-42-47,L,69543570,2012-05-30 00:27:53,401
SA-0249-45-54,L,65057236,2012-06-24 02:31:36,618
SA-0305-50-15,L,65491450,2012-12-04 13:04:37,941
SA-0202-82-34,L,64282897,2012-06-06 12:47:58,820
SA-0361-84-31,L,63168281,2012-01-03 04:31:26,716
SA-0220-48-64,L,63058414,2011-12-02 23:43:39,551
SA-0401-55-12,L,68526713,2011-08-02 22:08:05,981
SA-0145-41-01,L,63523130,2012-03-26 21:51:37,915
SA-0187-35-19,L,62286054,2012-10-10 19:53:24,711
SA-0080-84-93,L,61408849,2012-08-05 06:13:03,776
SA-0009-04-02,L,62691223,2011-09-10 11:33:02,950
SA-0144-10-84,L,69406318,2011-07-24 21:02:08,739
SA-0185-59-07,L,68788497,2012-07-31 00:16:55,760
SA-0037-94-05,L,63832397,2011-07-30 05:23:48,416
SA-0220-48-64,L,68819778,2011-09-12 14:24:54,647
SA-0314-69-44,L,63506546,2011-07-03 17:46:47,490
SA-0050-81-89,L,66088471,2012-02-24 07:30:23,700
SA-0050-81-89,L,63618675,2011-08-01 03:01:05,899
SA-0220-61-46,L,67888416,2011-10-27 11:51:41,403
SA-0343-60-69,L,66045882,2011-07-17 03:29:20,357
SA-0378-80-96,L,64654653,2012-03-02 08:38:01,422
SA-0185-10-64,L,66528826,2011-12-26 18:37:24,126
SA-0021-95-06,L,65416672,2011-08-12 00:46:10,236
SA-0037-94-05,L,60798262,2012-07-31 22:01:39,99
SA-0378-80-96,L,67879642,2012-04-29 03:31:17,354
SA-0080-84-93,L,65682377,2012-08-09 15:44:43,855
SA-0037-94-05,L,60984121,2012-10-09 18:02:17,531
SA-0227-78-67,L,63975990,2011-10-16 02:49:44,397
SA-0361-84-31,L,60031651,2012-12-28 18:17:06,952
SA-0037-94-05,L,65821693,2012-01-05 08:09:47,787
SA-0107-05-98,L,62578740,2011-11-15 01:19:48,524
SA-0037-94-05,L,66095476,2012-07-31 13:14:52,679
SA-0202-82-34,L,67935336,2012-07-16 23:14:19,945
SA-0378-80-96,L,69348328,2012-11-04 21:04:06,524
SA-0005-14-91,L,60174016,2012-05-26 02:25:22,80
SA-0092-93-02,L,64949838,2012-10-05 22:07:36,620
SA-0114-12-73,L,62490137,2012-04-17 04:45:03,984
SA-0222-28-58,L,60959591,2012-12-12 23:06:04,961
SA-0151-98-79,L,62020769,2012-07-21 22:11:40,197
SA-0080-84-93,L,60732211,2011-10-26 20:04:56,919
SA-0114-12-73,L,64850762,2011-07-27 16:54:24,86
SA-0361-84-31,L,62878847,2012-03-27 09:34:16,671
SA-0112-53-34,L,67507435,2011-01-14 04:22:10,219
SA-0290-06-89,L,68188480,2011-11-18 12:02:59,755
SA-0279-91-74,L,68396565,2012-07-27 07:20:19,124
SA-0305-50-15,L,62613730,2011-10-31 18:16:28,787
SA-0339-42-22,L,66273453,2011-06-23 18:13:41,241
SA-0261-41-34,L,69011547,2012-01-17 05:03:43,604
SA-0138-33-52,L,60762959,2012-12-17 11:44:19,619
SA-0252-71-33,L,64377029,2012-12-18 06:50:33,624
SA-0185-59-07,L,64233793,2011-03-31 05:07:36,561
SA-0055-36-68,L,62460028,2012-02-02 10:23:21,190
SA-0063-02-33,L,62396177,2012-04-14 12:23:01,258
SA-0305-50-15,L,61583747,2012-05-08 03:01:55,433
SA-0021-95-06,L,69474805,2011-05-10 01:46:43,606
SA-0147-43-82,L,65381275,2011-11-22 06:58:59,860
SA-0133-16-62,L,63313108,2011-04-26 20:34:12,372
SA-0138-33-52,L,69959396,2011-03-27 00:14:01,504
SA-0339-42-22,L,60373815,2011-09-29 20:49:34,630
SA-0092-93-02,L,62319631,2011-11-19 08:09:45,834
SA-0005-14-91,L,60755774,2011-12-11 05:31:40,559
SA-0314-69-44,L,69231119,2011-02-19 15:28:50,597
SA-0021-95-06,L,63231244,2011-11-20 22:06:43,923
SA-0312-94-95,L,61972961,2012-04-03 18:03:41,721
SA-0187-35-19,L,67266990,2012-08-07 23:52:16,480
SA-0185-10-64,L,69990016,2011-07-23 00:52:13,135
SA-0185-59-07,L,63670650,2012-02-06 17:47:49,512
SA-0202-82-34,L,64204697,2011-10-24 15:44:26,479
SA-0144-10-84,L,64519074,2011-10-06 15:41:50,931
SA-0335-96-08,L,63761242,2011-08-15 08:24:52,724
SA-0279-91-74,L,69601281,2012-08-14 13:46:25,882
SA-0063-02-33,L,61718815,2011-12-14 12:19:04,495
SA-0114-12-73,L,68463452,2011-07-21 15:42:12,159
SA-0080-84-93,L,61164911,2011-04-17 04:19:54,475
SA-0279-91-74,L,69651811,2012-02-22 23:09:33,389
SA-0055-36-68,L,69877020,2011-04-13 14:49:12,103
SA-0185-59-07,L,65012669,2011-05-23 02:42:32,864
SA-0187-35-19,L,63855935,2012-03-11 08:26:29,146
SA-0314-69-44,L,63555832,2011-04-01 11:03:27,743
SA-0037-94-05,L,68232662,2011-08-28 01:05:04,563
SA-0037-94-05,L,67519179,2012-06-20 15:13:06,172
SA-0112-53-34,L,64760301,2011-07-05 10:02:36,358
SA-0145-41-01,L,66900296,2012-10-01 21:31:36,291
SA-0202-82-34,L,61743474,2011-07-26 17:25:29,342
SA-0080-84-93,L,69756836,2011-01-29 01:53:16,263
SA-0378-80-96,L,68765345,2012-09-23 01:02:39,395
SA-0050-81-89,L,69166031,2011-12-27 01:09:20,381
SA-0145-41-01,L,64397502,2011-01-10 21:45:28,605
SA-0009-04-02,L,66124565,2012-01-11 11:46:16,408
SA-0202-82-34,L,63536596,2011-12-28 13:12:49,173
SA-0147-43-82,L,65934877,2012-08-25 15:36:17,135
SA-0005-14-91,L,60558265,2011-02-07 17:42:33,419
SA-0290-06-89,L,66833973,2011-01-12 16:24:39,989
SA-0182-19-79,L,62483260,2012-07-17 09:40:34,335
SA-0378-80-96,L,67962957,2012-08-27 13:58:53,446
SA-0147-43-82,L,60092636,2011-10-28 12:58:49,89
SA-0252-71-33,L,60085624,2011-03-10 05:56:14,360
SA-0202-82-34,L,64695535,2012-08-14 03:26:37,191
SA-0279-91-74,L,64756628,2011-09-04 09:40:56,337
SA-0005-14-91,L,61974142,2011-03-07 05:11:59,346
SA-0401-55-12,L,64242584,2012-02-16 14:31:46,965
SA-0263-79-37,L,67005633,2012-11-10 22:09:52,128
SA-0063-02-33,L,63447052,2011-09-03 06:24:18,389
SA-0343-60-69,L,64390981,2011-11-10 20:29:49,827
SA-0220-61-46,L,60865585,2011-01-06 20:31:34,367
SA-0092-93-02,L,60248349,2012-02-06 06:22:56,280
SA-0055-36-68,L,67162727,2011-08-28 14:17:11,469
SA-0252-71-33,L,62710063,2012-09-21 01:11:40,517
SA-0249-45-54,L,66711603,2012-05-13 07:21:32,706
SA-0147-43-82,L,69190303,2011-01-30 05:56:42,85
SA-0133-16-62,L,64843908,2011-02-26 16:20:09,189
SA-0210-42-47,L,67886416,2011-09-22 15:46:23,999
SA-0186-07-48,L,64417693,2011-12-24 00:18:24,620
SA-0263-79-37,L,63289746,2012-05-18 12:18:37,320
SA-0335-96-08,L,60848550,2011-05-04 22:45:35,221
SA-0222-28-58,L,61921676,2012-12-21 20:50:15,725
SA-0186-07-48,L,66973663,2012-02-16 17:32:01,287
SA-0361-84-31,L,63548564,2012-10-02 11:27:56,696
SA-0312-94-95,L,60324666,2012-08-09 05:29:59,429
SA-0182-19-79,L,65791845,2012-08-07 06:45:51,983
SA-0005-14-91,L,60137545,2011-01-15 02:38:58,620
SA-0312-94-95,L,61786914,2012-03-18 22:56:25,553
SA-0261-41-34,L,60131919,2011-07-30 08:01:08,709
SA-0186-07-48,L,61977718,2011-08-19 06:57:47,309
SA-0005-14-91,L,65591363,2011-06-23 14:55:57,842
SA-0037-94-05,L,69379368,2011-03-07 15:40:40,878
SA-0222-28-58,L,61710394,2012-03-03 23:35:07,84
SA-0361-84-31,L,64318310,2012-12-23 18:16:33,515
SA-0055-36-68,L,64343403,2011-11-12 18:31:22,337
SA-0092-93-02,L,68516843,2012-12-27 17:50:36,568
SA-0414-86-48,L,62913301,2012-11-19 06:47:20,105
SA-0378-80-96,L,60365209,2012-07-21 14:11:19,417
SA-0220-61-46,L,69395813,2011-08-14 04:05:06,125
SA-0107-05-98,L,63462358,2011-01-11 15:30:42,848
SA-0012-71-76,L,65224350,2011-12-12 09:31:27,447
SA-0063-02-33,L,64966099,2012-11-06 13:44:44,249
SA-0261-41-34,L,65540162,2012-07-21 20:42:54,972
SA-0202-82-34,L,60112702,2012-11-13 08:43:44,973
SA-0012-71-76,L,67412036,2012-05-10 01:23:56,590
SA-0037-94-05,L,67984303,2011-11-16 17:26:55,842
SA-0186-07-48,L,63661165,2011-01-23 17:36:32,631
SA-0187-35-19,L,69903602,2011-04-17 02:06:41,589
SA-0114-12-73,L,65663180,2011-09-23 10:51:27,557
SA-0063-02-33,L,65721275,2012-10-10 01:26:40,427
SA-0261-41-34,L,64174407,2011-02-28 11:55:27,343
SA-0182-19-79,L,69188308,2012-07-16 15:29:49,786
SA-0305-50-15,L,65018597,2011-09-07 01:15:24,231
SA-0138-33-52,L,60588083,2011-11-08 15:14:27,714
SA-0005-14-91,L,61756785,2012-04-28 10:05:34,613
SA-0263-79-37,L,65195720,2011-01-13 13:06:27,258
SA-0147-43-82,L,60764048,2011-11-18 08:04:18,351
SA-0187-35-19,L,65065900,2011-10-24 19:13:51,329
SA-0343-60-69,L,64945217,2011-08-15 09:35:24,117
SA-0050-81-89,L,62982711,2012-08-08 01:25:27,544
SA-0151-98-79,L,68401730,2011-12-15 17:43:23,815
SA-0249-45-54,L,69968044,2011-10-06 20:10:56,512
SA-0187-35-19,L,68372747,2011-04-05 11:32:39,926
SA-0147-43-82,L,65466917,2011-01-12 23:03:48,432
SA-0303-06-26,L,66223759,2012-03-06 06:52:01,494
SA-0144-10-84,L,61867162,2011-01-28 03:51:22,73
SA-0185-59-07,L,65983747,2012-10-21 23:23:26,107
SA-0033-12-88,L,63803806,2012-03-13 13:35:56,772
SA-0252-71-33,L,68674915,2011-12-19 23:36:01,409
SA-0145-41-01,L,68498453,2011-12-16 12:13:13,723
SA-0185-10-64,L,66356395,2012-10-06 06:39:24,227
SA-0186-07-48,L,61280006,2012-02-04 23:19:26,207
SA-0138-33-52,L,61599484,2011-04-16 21:30:52,583
SA-0186-07-48,L,68075667,2011-06-01 11:27:16,513
SA-0220-61-46,L,65641400,2012-04-29 12:59:55,471
SA-0252-71-33,L,68669714,2012-08-14 22:41:31,672
SA-0303-06-26,L,61222866,2011-08-21 02:21:16,116
SA-0290-06-89,L,63133287,2011-08-03 20:51:22,517
SA-0080-84-93,L,65605028,2012-01-20 01:23:06,222
SA-0186-07-48,L,69618618,2012-12-12 09:33:46,975
SA-0261-41-34,L,66397986,2011-07-17 11:42:46,650
SA-0305-50-15,L,63443961,2012-08-31 07:23:03,500
SA-0080-84-93,L,67879236,2012-07-15 08:13:44,149
SA-0009-04-02,L,67977452,2011-07-09 15:25:09,82
SA-0021-95-06,L,65302268,2012-03-24 01:46:00,230
SA-0185-59-07,L,66545999,2012-01-08 13:22:42,279
SA-0414-20-79,L,65883202,2012-06-06 17:54:44,973
SA-0249-45-54,L,67858987,2011-07-20 10:15:06,979
SA-0343-60-69,L,66174683,2012-05-04 21:42:01,927
SA-0220-61-46,L,61246447,2012-06-25 19:59:35,108
SA-0092-93-02,L,65560878,2012-05-29 09:39:01,601
SA-0290-06-89,L,67766086,2012-04-04 04:05:01,909
SA-0263-79-37,L,60441061,2011-05-05 17:35:39,186
SA-0210-42-47,L,64636392,2011-12-18 21:38:43,886
SA-0133-16-62,L,65680129,2012-02-25 15:20:21,904
SA-0252-71-33,L,65415725,2011-11-05 12:20:15,681
SA-0050-81-89,L,64640325,2012-01-16 21:24:49,260
SA-0227-78-67,L,68612030,2011-03-01 18:56:00,890
SA-0290-06-89,L,60810776,2011-03-21 14:09:59,680
SA-0414-86-48,L,63491711,2012-04-21 08:31:08,158
SA-0303-06-26,L,61941471,2012-08-07 08:11:04,269
SA-0050-81-89,L,61092783,2012-06-19 04:11:50,224
SA-0314-69-44,L,68408892,2011-01-14 06:31:10,733
SA-0220-61-46,L,69047674,2012-05-23 20:14:49,410
SA-0182-19-79,L,61622332,2011-01-17 19:16:40,611
SA-0227-78-67,L,65042944,2011-01-28 22:25:03,492
SA-0414-86-48,L,61529627,2012-04-04 13:27:47,864
SA-0012-71-76,L,69374573,2012-09-01 00:41:30,523
SA-0220-61-46,L,63023964,2012-06-22 16:28:31,176
SA-0133-16-62,L,63266541,2012-08-29 08:11:32,303
SA-0305-50-15,L,69825101,2011-10-06 03:27:20,346
SA-0222-28-58,L,62407069,2011-08-15 03:15:35,434
SA-0145-41-01,L,61179884,2012-07-24 05:50:35,968
SA-0263-79-37,L,66066933,2011-02-15 15:55:18,476
SA-0414-86-48,L,60638516,2012-03-18 07:45:32,617
SA-0055-36-68,L,69032419,2011-05-15 05:45:54,326
SA-0182-19-79,L,67788145,2011-11-18 22:15:23,823
SA-0202-82-34,L,63940556,2011-09-14 23:26:09,172
SA-0290-06-89,L,64129269,2011-09-13 15:32:06,729
SA-0185-10-64,L,66143558,2012-06-09 08:36:11,588
SA-0147-43-82,L,67354502,2011-06-10 21:24:57,896
SA-0138-33-52,L,68438186,2011-09-09 19:12:16,74
SA-0220-61-46,L,65861782,2011-04-04 17:16:44,416
SA-0138-33-52,L,63091592,2012-01-01 02:34:49,817
SA-0138-33-52,L,63574684,2011-01-13 19:06:18,457
SA-0220-48-64,L,61890716,2011-02-07 21:53:16,475
SA-0114-12-73,L,65561610,2011-12-16 15:08:48,380
SA-0021-95-06,L,65292398,2011-02-03 16:57:22,565
SA-0335-96-08,L,60584625,2011-09-14 12:04:57,291
SA-0202-82-34,L,63408398,2012-07-20 12:42:49,172
SA-0182-19-79,L,66593129,2011-09-23 14:48:58,166
SA-0033-12-88,L,64284570,2012-08-03 11:26:12,709
SA-0220-48-64,L,68730211,2012-04-21 22:41:53,869
SA-0145-41-01,L,63926623,2012-08-11 18:19:06,888
SA-0092-93-02,L,61321146,2011-04-05 06:46:57,860
SA-0314-69-44,L,67456120,2012-08-19 08:00:22,629
SA-0107-05-98,L,65628276,2011-10-21 07:19:47,590
SA-0033-12-88,L,66359690,2011-05-14 01:06:34,709
SA-0185-10-64,L,63877194,2012-05-24 06:24:45,753
SA-0222-28-58,L,60938161,2012-01-26 15:06:20,863
SA-0005-14-91,L,60847850,2012-12-03 01:16:57,148
SA-0012-71-76,L,60111187,2012-07-16 10:35:33,593
SA-0312-94-95,L,63669423,2012-04-08 13:43:00,907
SA-0305-50-15,L,61391425,2011-08-03 18:12:08,538
SA-0005-14-91,L,63338764,2011-10-07 15:20:11,468
SA-0155-74-77,L,66864609,2011-02-26 20:29:30,490
SA-0185-59-07,L,61525694,2012-04-14 11:19:16,639
SA-0063-02-33,L,64202182,2011-09-19 04:58:12,649
SA-0185-10-64,L,60077750,2012-08-28 13:53:24,912
SA-0414-86-48,L,61581465,2012-04-03 09:28:30,878
SA-0021-95-06,L,66377834,2012-12-06 03:07:57,613
SA-0290-06-89,L,61573541,2012-08-15 04:39:20,583
SA-0185-59-07,L,66662456,2012-10-17 05:53:36,646
SA-0252-71-33,L,60393900,2011-08-08 00:10:40,972
SA-0303-06-26,L,65620750,2011-02-03 09:02:16,757
SA-0252-71-33,L,63794294,2012-09-19 04:44:32,978
SA-0145-41-01,L,68857927,2012-10-07 04:17:56,767
SA-0220-61-46,L,66810349,2011-10-24 20:05:00,534
SA-0138-33-52,L,60317972,2011-02-20 21:56:00,645
SA-0220-48-64,L,65104967,2011-10-03 20:59:36,286
SA-0133-16-62,L,68714417,2011-03-01 00:50:45,997
SA-0050-81-89,L,66953472,2012-05-14 00:30:28,874
SA-0185-59-07,L,64609922,2012-09-06 10:37:51,515
SA-0220-48-64,L,62206805,2011-11-03 03:09:33,708
SA-0021-95-06,L,65690009,2012-07-26 09:24:49,138
SA-0401-55-12,L,63837713,2012-07-10 04:02:53,404
SA-0186-07-48,L,65957155,2012-07-15 21:59:57,752
SA-0107-05-98,L,64872642,2012-12-15 21:29:53,75
SA-0222-28-58,L,64249392,2012-04-02 09:59:10,210
SA-0414-86-48,L,67221571,2012-03-28 15:55:18,249
SA-0378-80-96,L,66364011,2012-06-05 05:27:08,258
SA-0227-78-67,L,65795906,2011-12-05 03:36:07,809
SA-0080-84-93,L,63922241,2012-01-03 01:05:05,777
SA-0414-20-79,L,65829253,2012-06-07 10:36:18,427
SA-0220-48-64,L,60669687,2012-09-01 08:34:03,112
SA-0249-45-54,L,67657856,2011-07-24 23:02:28,113
SA-0155-74-77,L,67255210,2011-02-24 12:13:53,255
SA-0252-71-33,L,65555940,2011-06-23 05:57:00,527
SA-0202-82-34,L,69229303,2012-05-16 10:42:53,968
SA-0147-43-82,L,65626396,2012-12-13 14:35:38,71
SA-0227-78-67,L,60049448,2011-08-20 18:35:43,896
SA-0414-86-48,L,68921195,2012-12-29 12:32:37,441
SA-0182-19-79,L,67451367,2011-07-18 05:23:50,254
SA-0414-86-48,L,63219440,2011-08-26 22:07:23,327
SA-0185-59-07,L,69375852,2012-11-03 08:11:29,630
SA-0151-98-79,L,67165208,2012-09-01 06:08:57,264
SA-0037-94-05,L,64876690,2011-09-25 17:14:55,666
SA-0005-14-91,L,62099595,2011-06-23 11:04:17,352
SA-0182-19-79,L,63942450,2012-12-08 05:42:07,478
SA-0414-86-48,L,64240443,2012-01-19 08:51:22,944
SA-0343-60-69,L,64595794,2011-03-31 14:00:53,517
SA-0182-19-79,L,61186830,2012-09-21 11:33:01,930
SA-0114-12-73,L,67543693,2011-02-06 00:43:06,300
SA-0279-91-74,L,62904417,2011-06-03 14:46:10,304
SA-0009-04-02,L,68745778,2012-06-19 08:51:40,206
SA-0343-60-69,L,61498184,2011-02-12 23:24:07,142
SA-0343-60-69,L,60319558,2011-09-07 10:23:29,485
SA-0249-45-54,L,67081740,2011-04-17 21:09:46,458
SA-0220-61-46,L,60594512,2012-08-29 07:43:30,311
SA-0305-50-15,L,62668037,2011-12-26 15:38:19,842
SA-0187-35-19,L,64982351,2012-05-24 20:13:06,282
SA-0133-16-62,L,67321309,2012-03-11 11:39:13,135
SA-0305-50-15,L,60230635,2011-06-02 09:31:20,175
SA-0305-50-15,L,63125635,2012-10-09 08:04:43,493
SA-0220-61-46,L,63695056,2011-08-13 03:30:00,376
SA-0050-81-89,L,61672252,2012-09-18 13:22:46,302
SA-0303-06-26,L,64892560,2012-11-14 04:28:35,361
SA-0261-41-34,L,67367027,2011-06-14 03:36:26,408
SA-0263-79-37,L,64498691,2012-09-29 05:34:16,255
SA-0112-53-34,L,64292805,2011-01-02 21:30:06,542
SA-0063-02-33,L,63644370,2012-08-09 05:44:41,412
SA-0155-74-77,L,65507290,2012-08-13 20:49:12,548
SA-0114-12-73,L,60609601,2012-04-13 10:26:30,765
SA-0138-33-52,L,62054318,2012-11-18 08:53:25,447
SA-0414-86-48,L,60592995,2012-02-17 14:14:06,748
SA-0114-12-73,L,64015379,2011-09-18 01:56:22,982
SA-0185-10-64,L,63460965,2011-07-02 18:23:12,307
SA-0187-35-19,L,64503503,2012-02-11 19:23:48,855
SA-0312-94-95,L,69714930,2011-08-31 09:44:17,515
SA-0263-79-37,L,69853798,2011-04-27 21:54:05,691
SA-0252-71-33,L,65692057,2012-08-09 18:55:25,347
SA-0055-36-68,L,61121799,2012-03-10 14:13:33,925
SA-0033-12-88,L,60825988,2011-04-16 02:08:46,436
SA-0343-60-69,L,63426539,2011-07-18 02:00:14,563
SA-0185-59-07,L,69563354,2011-12-19 08:13:04,570
SA-0133-16-62,L,60449783,2012-12-01 21:54:50,176
SA-0138-33-52,L,66997557,2012-01-14 22:44:06,900
SA-0279-91-74,L,63810163,2011-05-30 21:46:51,258
SA-0303-06-26,L,69062550,2012-03-07 11:23:12,586
SA-0263-79-37,L,65555438,2011-08-30 00:57:44,692
SA-0414-20-79,L,67842118,2011-12-17 05:19:56,166
SA-0361-84-31,L,65576170,2011-06-06 23:09:58,807
SA-0401-55-12,L,63095488,2012-01-14 10:05:31,288
SA-0314-69-44,L,61263472,2012-02-16 13:32:54,991
SA-0185-59-07,L,62301516,2011-07-02 11:06:49,992
SA-0401-55-12,L,61465351,2012-09-22 05:46:45,220
SA-0305-50-15,L,67759069,2012-03-07 01:11:13,642
SA-0033-12-88,L,68471023,2011-01-20 20:56:30,739
SA-0037-94-05,L,65392806,2011-06-29 20:37:01,492
SA-0303-06-26,L,61246098,2012-04-29 18:38:33,841
SA-0145-41-01,L,67748464,2012-11-13 14:44:59,893
SA-0005-14-91,L,69046745,2011-12-27 17:24:58,573
SA-0182-19-79,L,69730055,2011-07-29 04:36:33,488
SA-0414-86-48,L,67163597,2011-06-09 08:19:43,882
SA-0107-05-98,L,69584567,2011-04-19 09:11:34,444
SA-0107-05-98,L,60210746,2012-05-15 17:31:56,386
SA-0112-53-34,L,69922732,2012-08-23 03:12:20,115
SA-0133-16-62,L,61734016,2011-02-14 20:21:02,905
SA-0290-06-89,L,68876002,2012-01-03 06:38:06,786
SA-0145-41-01,L,69842930,2012-09-25 10:12:39,795
SA-0220-48-64,L,69000095,2011-01-16 04:53:04,915
SA-0005-14-91,L,68581406,2011-09-08 12:51:44,765
SA-0222-28-58,L,67771077,2012-07-18 01:23:23,674
SA-0401-55-12,L,60029064,2012-08-18 18:20:28,752
SA-0227-78-67,L,61225126,2011-07-27 13:03:22,230
SA-0378-80-96,L,60316198,2011-10-21 21:32:48,388
SA-0055-36-68,L,61642269,2012-06-16 18:51:40,751
SA-0050-81-89,L,66947332,2011-10-09 06:23:04,933
SA-0144-10-84,L,68407956,2012-02-11 02:39:27,226
SA-0339-42-22,L,66684154,2012-04-19 22:37:07,286
SA-0133-16-62,L,60670388,2012-06-02 09:43:37,479
SA-0314-69-44,L,61516953,2011-02-10 08:53:18,293
SA-0009-04-02,L,60262507,2011-12-03 04:52:19,480
SA-0144-10-84,L,63800900,2012-02-25 16:01:27,102
SA-0080-84-93,L,66905946,2011-12-09 17:45:44,630
SA-0227-78-67,L,66858085,2011-08-29 16:23:15,399
SA-0147-43-82,L,61626584,2011-03-16 06:27:33,294
SA-0263-79-37,L,60546245,2012-11-06 19:19:16,663
SA-0055-36-68,L,63308421,2011-03-28 15:06:12,319
SA-0021-95-06,L,68525932,2011-01-23 09:18:06,446
SA-0314-69-44,L,68844388,2012-10-05 17:17:44,510
SA-0312-94-95,L,60711977,2012-01-09 16:54:36,422
SA-0401-55-12,L,65358452,2012-11-05 06:45:31,243
SA-0182-19-79,L,68772131,2011-03-24 08:56:34,328
SA-0145-41-01,L,62343875,2012-05-23 04:49:13,814
SA-0186-07-48,L,62959239,2012-10-21 07:06:09,144
SA-0155-74-77,L,64460947,2012-09-28 16:52:49,360
SA-0312-94-95,L,66115727,2012-10-31 13:05:51,264
SA-0414-86-48,L,69220502,2012-12-25 15:16:10,566
SA-0401-55-12,L,66698271,2011-11-01 17:00:48,276
SA-0092-93-02,L,60277018,2011-09-15 09:50:57,700
SA-0343-60-69,L,61011012,2011-06-20 12:34:11,695
SA-0220-48-64,L,64731085,2011-03-04 16:30:16,706
SA-0080-84-93,L,63667265,2012-12-19 10:03:27,934
